   节点编号          X坐标          Y坐标          Z坐标          接触状态          接触压力          接触间隙
    9138.0      177.19571       11.55240       -0.02290            3.0       33.15541        0.00011
    9139.0      177.22696       11.06145       -0.02171            3.0       32.42381        0.00010
    9140.0      177.25685       10.57042       -0.02046            3.0       31.62766        0.00010
    9141.0      177.28538       10.07931       -0.01915            3.0       30.76163        0.00010
    9142.0      177.31255        9.58812       -0.01780            3.0       29.83252        0.00009
    9143.0      177.33835        9.09686       -0.01643            3.0       28.85832        0.00009
    9144.0      177.36278        8.60553       -0.01506            3.0       27.83837        0.00009
    9145.0      177.38586        8.11414       -0.01370            3.0       26.78715        0.00008
    9146.0      177.40756        7.62268       -0.01237            3.0       25.71345        0.00008
    9147.0      177.42790        7.13116       -0.01108            3.0       24.62890        0.00007
    9148.0      177.44687        6.63959       -0.00983            3.0       23.54806        0.00007
    9149.0      177.46448        6.14797       -0.00865            3.0       22.48352        0.00007
    9150.0      177.48071        5.65630       -0.00753            3.0       21.44458        0.00006
    9151.0      177.49558        5.16459       -0.00648            3.0       20.43935        0.00006
    9152.0      177.50908        4.67284       -0.00552            3.0       19.49313        0.00006
    9153.0      177.52120        4.18106       -0.00463            3.0       18.59140        0.00005
    9154.0      177.53195        3.68924       -0.00383            3.0       17.76864        0.00005
    9155.0      177.54133        3.19740       -0.00313            3.0       17.02626        0.00005
    9156.0      177.54933        2.70553       -0.00253            3.0       16.38423        0.00004
    9157.0      177.55595        2.21364       -0.00201            3.0       15.81049        0.00004
